5/28/2015,16:00:44,0,LTK_052815_092159,0,5.7,0,9.01,-116.5,83.4,83.4,-0.33,-1.32,-2.22,-6.23,27.438,701.4,670.2,0.32,666.8,436,89.5,7.06,-1.223,-0.863,,,
5/28/2015,16:00:46,0,LTK_052815_092159,0,5.7,0,9.01,-116.4,83.6,83.6,-0.35,-1.39,-2.08,-5.83,27.435,660.9,631.5,0.3,628.4,410,89.5,7.07,-1.318,-0.93,,,
5/28/2015,16:00:48,0,LTK_052815_092159,0,5.7,0,9.01,-116.5,83.7,83.7,-0.31,-1.22,-2.18,-6.11,27.432,703.2,671.9,0.32,668.6,437,89.5,7.06,-1.318,-0.93,,,
5/28/2015,16:00:50,0,LTK_052815_092159,0,5.7,0,8.76,-101.7,90.7,90.7,5.64,22.58,4.54,12.72,27.243,29.5,28.3,0.01,28.1,18,89.2,7.04,-1.321,-0.932,,,
5/28/2015,16:00:52,0,LTK_052815_092159,0,5.7,0,8.48,-85.4,89.6,89.6,2.78,11.14,0.93,2.61,26.884,22.8,22,0.01,21.9,14,88.5,7.05,-1.32,-0.932,,,
5/28/2015,16:00:54,0,LTK_052815_092159,0,5.7,0,8.48,-85.1,87.9,87.9,-0.25,-1.01,0.82,2.31,26.652,20.3,19.7,0.01,19.6,13,87.9,7.03,-1.32,-0.931,,,
5/28/2015,16:00:56,0,LTK_052815_092159,0,5.7,0,8.42,-81.8,85.6,85.6,-0.37,-1.48,-0.32,-0.91,26.466,17.6,17.1,0.01,17,11,87.7,7.04,-1.32,-0.931,,,
5/28/2015,16:00:58,0,LTK_052815_092159,0,5.7,0,8.39,-79.5,84.6,84.6,-0.34,-1.36,-0.84,-2.34,26.284,13.4,13.1,0,13,8,87.5,7.05,-1.322,-0.933,,,
5/28/2015,16:01:00,0,LTK_052815_092159,0,5.7,0,8.5,-85.9,85.3,85.3,-0.29,-1.18,-1.03,-2.87,26.046,12.7,12.4,0,12.4,8,87,7.03,-1.321,-0.932,,,
5/28/2015,16:01:02,0,LTK_052815_092159,0,5.7,0,8.43,-82,85.2,85.2,-0.31,-1.24,-1.68,-4.69,25.944,11.4,11.2,0,11.2,7,86.9,7.05,-1.322,-0.933,,,
5/28/2015,16:01:04,0,LTK_052815_092159,0,5.7,0,8.52,-87.3,97.2,97.2,-0.13,-0.5,-0.92,-2.59,25.774,10.2,10,0,10,7,86.5,7.03,-1.323,-0.933,,,
5/28/2015,16:01:06,0,LTK_052815_092159,0,5.6,0,8.44,-82.8,92.6,92.6,0.24,0.94,-0.15,-0.42,25.75,10.2,10,0,10,7,86.5,7.05,-1.322,-0.932,,,
5/28/2015,16:01:08,0,LTK_052815_092159,0,5.6,0,8.5,-86.2,93.1,93.1,0.23,0.94,-0.12,-0.35,25.69,9.5,9.4,0,9.4,6,86.4,7.05,-1.322,-0.932,,,
5/28/2015,16:01:10,0,LTK_052815_092159,0,5.6,0,8.53,-87.8,101.3,101.3,0.28,1.11,-0.01,-0.04,25.595,9.9,9.8,0,9.8,6,85.9,7.02,-1.318,-0.93,,,
5/28/2015,16:01:12,0,LTK_052815_092159,0,5.6,0,8.46,-83.4,96.2,96.2,0.31,1.24,0.07,0.18,25.588,9.7,9.6,0,9.5,6,86.2,7.05,-1.32,-0.931,,,
5/28/2015,16:01:14,0,LTK_052815_092159,0,5.6,0,8.49,-85.3,88.8,88.8,0.27,1.08,-0.03,-0.09,25.584,9.4,9.3,0,9.3,6,86.2,7.05,-1.321,-0.932,,,
5/28/2015,16:01:16,0,LTK_052815_092159,0,5.6,0,8.48,-84.9,87.9,87.9,0.31,1.22,0,-0.01,25.578,8.6,8.6,0,8.5,6,86.5,7.07,-1.322,-0.933,,,
5/28/2015,16:01:18,0,LTK_052815_092159,0,5.6,0,8.41,-81,85.9,85.9,0.32,1.26,0.08,0.21,25.569,8.7,8.6,0,8.6,6,86.4,7.06,-1.324,-0.934,,,
5/28/2015,16:01:20,0,LTK_052815_092159,0,5.6,0,8.47,-84.3,81.6,81.6,0.28,1.13,-0.08,-0.22,25.525,8.9,8.8,0,8.8,6,86.3,7.06,-1.323,-0.933,,,
5/28/2015,16:01:22,0,LTK_052815_092159,0,5.6,0,8.43,-82,76,76,0.21,0.85,-0.08,-0.22,25.479,7.9,7.8,0,7.8,5,86.2,7.06,-1.323,-0.933,,,
5/28/2015,16:01:24,0,LTK_052815_092159,0,5.6,0,8.45,-83.1,78.4,78.4,0.33,1.32,0.01,0.03,25.425,7.5,7.4,0,7.4,5,86,7.05,-1.323,-0.933,,,
5/28/2015,16:01:26,0,LTK_052815_092159,0,5.6,0,8.39,-79.7,77.2,77.2,0.37,1.47,0.08,0.22,25.393,7.3,7.3,0,7.3,5,85.8,7.04,-1.323,-0.933,,,
5/28/2015,16:01:28,0,LTK_052815_092159,0,5.6,0,8.43,-81.9,77.3,77.3,0.3,1.19,0.05,0.15,25.332,7.7,7.7,0,7.7,5,85.5,7.02,-1.322,-0.933,,,
5/28/2015,16:01:30,0,LTK_052815_092159,0,5.6,0,8.47,-84.2,71.4,71.4,0.26,1.05,0.01,0.03,25.244,8,8,0,8,5,85.3,7.02,-1.325,-0.934,,,
5/28/2015,16:01:32,0,LTK_052815_092159,0,5.6,0,8.71,-98.2,104.1,104.1,0.41,1.64,0.2,0.57,25.16,15.7,15.6,0.01,15.6,10,85.8,7.06,-1.325,-0.934,,,
5/28/2015,16:01:34,0,LTK_052815_092159,0,5.6,0,8.7,-97.8,104.2,104.2,0.59,2.35,-0.07,-0.2,25.204,9.9,9.9,0,9.9,6,86.5,7.12,-1.326,-0.935,,,
5/28/2015,16:01:36,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,105.9,105.9,0.59,2.34,-0.1,-0.28,25.258,8.1,8,0,8,5,87,7.16,-1.325,-0.934,,,
5/28/2015,16:01:38,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,106.6,106.6,0.61,2.43,-0.05,-0.14,25.299,7.3,7.3,0,7.3,5,87.1,7.16,-1.325,-0.934,,,
5/28/2015,16:01:40,0,LTK_052815_092159,0,5.7,0,8.71,-98.1,106.9,106.9,0.59,2.37,-0.06,-0.16,25.328,6.9,6.8,0,6.8,4,87.2,7.16,-1.326,-0.935,,,
5/28/2015,16:01:42,0,LTK_052815_092159,0,5.7,0,8.71,-97.9,107,107,0.63,2.51,-0.02,-0.07,25.359,6.7,6.6,0,6.6,4,87.2,7.16,-1.326,-0.935,,,
5/28/2015,16:01:44,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,107.1,107.1,0.56,2.24,-0.01,-0.04,25.386,6.6,6.6,0,6.6,4,87.4,7.17,-1.326,-0.935,,,
5/28/2015,16:01:46,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,107.1,107.1,0.62,2.46,0.03,0.07,25.406,6.6,6.5,0,6.5,4,87.4,7.17,-1.326,-0.935,,,
5/28/2015,16:01:48,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,107.1,107.1,0.61,2.45,0.03,0.09,25.425,6.4,6.4,0,6.4,4,87.5,7.18,-1.329,-0.937,,,
5/28/2015,16:01:50,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,107.3,107.3,0.53,2.11,0.05,0.13,25.442,6.4,6.4,0,6.4,4,87.6,7.18,-1.324,-0.934,,,
5/28/2015,16:01:52,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,108.1,108.1,0.55,2.2,-0.06,-0.17,25.456,6.5,6.5,0,6.5,4,87.5,7.18,-1.325,-0.934,,,
5/28/2015,16:01:54,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,108.8,108.8,0.61,2.45,-0.04,-0.1,25.47,6.4,6.3,0,6.3,4,87.6,7.18,-1.324,-0.934,,,
5/28/2015,16:01:56,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,109.3,109.3,0.6,2.41,-0.07,-0.19,25.486,6.3,6.3,0,6.2,4,87.6,7.18,-1.325,-0.934,,,
5/28/2015,16:01:58,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,109.8,109.8,0.59,2.38,0.03,0.08,25.499,6.2,6.2,0,6.2,4,87.7,7.18,-1.326,-0.935,,,
5/28/2015,16:02:00,0,LTK_052815_092159,0,5.7,0,8.71,-98,110.2,110.2,0.62,2.46,-0.1,-0.28,25.512,6.2,6.2,0,6.2,4,87.7,7.18,-1.324,-0.934,,,
5/28/2015,16:02:02,0,LTK_052815_092159,0,5.7,0,8.71,-98.1,110.5,110.5,0.56,2.24,-0.08,-0.22,25.523,6.2,6.1,0,6.1,4,87.7,7.18,-1.325,-0.935,,,
5/28/2015,16:02:04,0,LTK_052815_092159,0,5.7,0,8.71,-98.2,110.8,110.8,0.57,2.27,0.08,0.22,25.536,6.1,6.1,0,6.1,4,87.7,7.18,-1.325,-0.934,,,
5/28/2015,16:02:06,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,111.1,111.1,0.55,2.19,0,0.01,25.546,6.2,6.1,0,6.1,4,87.8,7.18,-1.325,-0.934,,,
5/28/2015,16:02:08,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,111.4,111.4,0.62,2.48,0.02,0.06,25.557,6.2,6.1,0,6.1,4,87.8,7.18,-1.325,-0.934,,,
5/28/2015,16:02:10,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,111.6,111.6,0.61,2.43,0.04,0.12,25.567,6.1,6.1,0,6,4,87.8,7.19,-1.324,-0.934,,,
5/28/2015,16:02:12,0,LTK_052815_092159,0,5.7,0,8.72,-98.7,111.7,111.7,0.54,2.16,0,-0.01,25.578,6.2,6.2,0,6.2,4,87.9,7.19,-1.326,-0.935,,,
5/28/2015,16:02:14,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,111.7,111.7,0.6,2.4,0.05,0.15,25.586,6.3,6.3,0,6.3,4,87.8,7.18,-1.325,-0.934,,,
5/28/2015,16:02:16,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,111.7,111.7,0.61,2.44,0.14,0.4,25.595,6.2,6.2,0,6.2,4,87.9,7.18,-1.325,-0.934,,,
5/28/2015,16:02:18,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,111.8,111.8,0.62,2.49,0.17,0.47,25.608,6.2,6.2,0,6.1,4,87.9,7.18,-1.326,-0.935,,,
5/28/2015,16:02:20,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,111.7,111.7,0.58,2.32,0.05,0.15,25.622,6.5,6.4,0,6.4,4,87.9,7.18,-1.326,-0.936,,,
5/28/2015,16:02:22,0,LTK_052815_092159,0,5.7,0,8.72,-98.7,111.9,111.9,0.64,2.57,0.1,0.29,25.63,6.3,6.2,0,6.2,4,87.9,7.18,-1.325,-0.934,,,
5/28/2015,16:02:24,0,LTK_052815_092159,0,5.7,0,8.72,-98.7,112.2,112.2,0.6,2.39,0.21,0.6,25.639,6.2,6.1,0,6.1,4,87.9,7.18,-1.325,-0.935,,,
5/28/2015,16:02:26,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,112.5,112.5,0.63,2.51,0.21,0.59,25.648,6.1,6,0,6,4,87.9,7.18,-1.325,-0.934,,,
5/28/2015,16:02:28,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,112.7,112.7,0.61,2.42,0.18,0.51,25.657,6.1,6,0,6,4,88,7.19,-1.325,-0.935,,,
5/28/2015,16:02:30,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,113,113,0.61,2.44,0.14,0.4,25.668,6.1,6,0,6,4,88,7.19,-1.326,-0.935,,,
5/28/2015,16:02:32,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,113.1,113.1,0.61,2.43,0.23,0.63,25.677,6.1,6,0,6,4,88.1,7.19,-1.325,-0.934,,,
5/28/2015,16:02:34,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,113.3,113.3,0.6,2.39,0.32,0.9,25.687,6.1,6,0,6,4,88.1,7.19,-1.326,-0.935,,,
5/28/2015,16:02:36,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,113.6,113.6,0.6,2.39,0.22,0.61,25.697,6.1,6,0,6,4,88.1,7.19,-1.326,-0.935,,,
5/28/2015,16:02:38,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,113.7,113.7,0.64,2.56,0.2,0.57,25.708,6.1,6,0,6,4,88.2,7.19,-1.321,-0.932,,,
5/28/2015,16:02:40,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,113.9,113.9,0.63,2.53,0.23,0.66,25.719,6.2,6.1,0,6.1,4,88.2,7.19,-1.333,-0.94,,,
5/28/2015,16:02:42,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,114.1,114.1,0.63,2.51,0.25,0.71,25.731,6.2,6.1,0,6.1,4,88.2,7.19,-1.342,-0.947,,,
5/28/2015,16:02:44,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,114.3,114.3,0.67,2.68,0.36,1,25.741,6.1,6,0,6,4,88.2,7.19,-1.343,-0.947,,,
5/28/2015,16:02:46,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,114.5,114.5,0.68,2.73,0.23,0.65,25.748,6.1,6,0,6,4,88.2,7.19,-1.331,-0.939,,,
5/28/2015,16:02:48,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,114.7,114.7,0.69,2.76,0.31,0.87,25.76,6.1,6,0,6,4,88.2,7.19,-1.326,-0.935,,,
5/28/2015,16:02:50,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,114.8,114.8,0.59,2.38,0.23,0.65,25.77,6.1,6,0,6,4,88.2,7.18,-1.322,-0.933,,,
5/28/2015,16:02:52,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115,115,0.67,2.66,0.29,0.8,25.78,6.1,6,0,6,4,88.2,7.18,-1.319,-0.93,,,
5/28/2015,16:02:54,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115.2,115.2,0.66,2.65,0.26,0.74,25.788,6.1,6,0,6,4,88.2,7.19,-1.316,-0.929,,,
5/28/2015,16:02:56,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115.4,115.4,0.59,2.37,0.34,0.95,25.798,6.1,6,0,6,4,88.2,7.19,-1.316,-0.928,,,
5/28/2015,16:02:58,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115.5,115.5,0.69,2.76,0.31,0.87,25.806,6.1,6,0,6,4,88.3,7.19,-1.315,-0.928,,,
5/28/2015,16:03:00,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115.7,115.7,0.66,2.64,0.26,0.72,25.816,6,5.9,0,5.9,4,88.3,7.19,-1.314,-0.927,,,
5/28/2015,16:03:02,0,LTK_052815_092159,0,5.7,0,8.72,-98.9,115.8,115.8,0.64,2.57,0.32,0.89,25.826,6,5.9,0,5.9,4,88.3,7.19,-1.315,-0.928,,,
5/28/2015,16:03:04,0,LTK_052815_092159,0,5.7,0,8.72,-98.8,115.9,115.9,0.72,2.9,0.27,0.76,25.835,6,5.9,0,5.9,4,88.3,7.19,-1.314,-0.927,,,
5/28/2015,16:03:06,0,LTK_052815_092159,0,5.7,0,8.72,-98.7,116,116,0.72,2.86,0.42,1.18,25.846,6,5.9,0,5.9,4,88.4,7.19,-1.313,-0.926,,,
5/28/2015,16:03:08,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,116.1,116.1,0.71,2.84,0.32,0.9,25.856,6,5.9,0,5.9,4,88.4,7.19,-1.313,-0.926,,,
5/28/2015,16:03:10,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,116.2,116.2,0.68,2.73,0.36,1.02,25.866,6,5.9,0,5.9,4,88.4,7.19,-1.314,-0.927,,,
5/28/2015,16:03:12,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,116.3,116.3,0.73,2.9,0.39,1.1,25.875,6,5.9,0,5.9,4,88.4,7.19,-1.322,-0.932,,,
5/28/2015,16:03:14,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,116.4,116.4,0.62,2.48,0.37,1.03,25.883,6,5.9,0,5.9,4,88.4,7.19,-1.324,-0.934,,,
5/28/2015,16:03:16,0,LTK_052815_092159,0,5.7,0,8.71,-98.5,116.5,116.5,0.68,2.71,0.35,0.98,25.894,6,5.9,0,5.9,4,88.4,7.19,-1.324,-0.934,,,
5/28/2015,16:03:18,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,116.6,116.6,0.66,2.66,0.4,1.12,25.901,6,5.9,0,5.9,4,88.4,7.19,-1.325,-0.934,,,
5/28/2015,16:03:20,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,116.8,116.8,0.72,2.9,0.4,1.11,25.911,6,5.9,0,5.9,4,88.4,7.19,-1.324,-0.934,,,
5/28/2015,16:03:22,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,116.8,116.8,0.71,2.85,0.39,1.09,25.922,6,5.9,0,5.9,4,88.4,7.19,-1.326,-0.935,,,
5/28/2015,16:03:24,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,117,117,0.7,2.8,0.37,1.04,25.929,6,5.9,0,5.9,4,88.5,7.19,-1.336,-0.942,,,
5/28/2015,16:03:26,0,LTK_052815_092159,0,5.7,0,8.71,-98.6,117.1,117.1,0.8,3.21,0.4,1.13,25.939,6.1,6,0,6,4,88.5,7.19,-1.335,-0.942,,,
5/28/2015,16:03:28,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,117.2,117.2,0.64,2.58,0.42,1.18,25.948,6.1,6,0,6,4,88.5,7.19,-1.321,-0.931,,,
5/28/2015,16:03:30,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,117.3,117.3,0.71,2.84,0.53,1.48,25.957,6,5.9,0,5.9,4,88.5,7.19,-1.322,-0.932,,,
5/28/2015,16:03:32,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,117.4,117.4,0.71,2.85,0.37,1.04,25.968,6,5.9,0,5.8,4,88.5,7.19,-1.321,-0.932,,,
5/28/2015,16:03:34,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,117.5,117.5,0.69,2.77,0.41,1.14,25.978,6,5.8,0,5.8,4,88.5,7.18,-1.319,-0.93,,,
5/28/2015,16:03:36,0,LTK_052815_092159,0,5.7,0,8.71,-98.4,117.6,117.6,0.71,2.82,0.38,1.07,25.987,6,5.9,0,5.9,4,88.6,7.19,-1.335,-0.942,,,
5/28/2015,16:03:38,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,117.7,117.7,0.77,3.09,0.52,1.47,25.998,6.1,5.9,0,5.9,4,88.5,7.19,-1.343,-0.947,,,
5/28/2015,16:03:40,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,117.8,117.8,0.77,3.08,0.55,1.54,26.009,6,5.9,0,5.9,4,88.6,7.19,-1.328,-0.937,,,
5/28/2015,16:03:42,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,118,118,0.68,2.74,0.5,1.4,26.019,6,5.9,0,5.8,4,88.6,7.18,-1.32,-0.931,,,
5/28/2015,16:03:44,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,118.1,118.1,0.75,3,0.45,1.25,26.027,6,5.8,0,5.8,4,88.5,7.18,-1.322,-0.933,,,
5/28/2015,16:03:46,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,118.1,118.1,0.78,3.1,0.45,1.26,26.037,5.9,5.8,0,5.8,4,88.6,7.19,-1.322,-0.933,,,
5/28/2015,16:03:48,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,118.2,118.2,0.74,2.95,0.4,1.12,26.047,6.1,5.9,0,5.9,4,88.6,7.18,-1.329,-0.938,,,
5/28/2015,16:03:50,0,LTK_052815_092159,0,5.7,0,8.71,-98.3,118.3,118.3,0.72,2.87,0.51,1.43,26.057,6,5.8,0,5.8,4,88.6,7.18,-1.327,-0.936,,,
5/28/2015,16:03:52,0,LTK_052815_092159,0,5.7,0,8.71,-98.2,118.4,118.4,0.71,2.85,0.55,1.53,26.067,6.1,6,0,5.9,4,88.6,7.18,-1.318,-0.929,,,
5/28/2015,16:03:54,0,LTK_052815_092159,0,5.7,0,8.7,-98.1,118.5,118.5,0.76,3.04,0.48,1.34,26.072,6,5.9,0,5.9,4,88.5,7.18,-1.318,-0.93,,,
5/28/2015,16:03:56,0,LTK_052815_092159,0,5.7,0,8.7,-98.1,118.5,118.5,0.76,3.04,0.59,1.66,26.079,6,5.9,0,5.8,4,88.5,7.17,-1.318,-0.93,,,
5/28/2015,16:03:58,0,LTK_052815_092159,0,5.7,0,8.7,-98,118.6,118.6,0.74,2.94,0.52,1.45,26.085,6,5.8,0,5.8,4,88.5,7.17,-1.317,-0.929,,,
5/28/2015,16:04:00,0,LTK_052815_092159,0,5.7,0,8.7,-98,118.6,118.6,0.78,3.13,0.55,1.53,26.092,5.9,5.8,0,5.8,4,88.5,7.17,-1.315,-0.927,,,
5/28/2015,16:04:02,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,118.7,118.7,0.77,3.08,0.46,1.28,26.1,5.9,5.8,0,5.8,4,88.6,7.17,-1.309,-0.924,,,
5/28/2015,16:04:04,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,118.7,118.7,0.74,2.95,0.43,1.19,26.107,5.9,5.8,0,5.8,4,88.6,7.17,-1.313,-0.926,,,
5/28/2015,16:04:06,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,118.7,118.7,0.82,3.28,0.47,1.32,26.115,5.9,5.8,0,5.8,4,88.6,7.17,-1.312,-0.926,,,
5/28/2015,16:04:08,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,118.7,118.7,0.76,3.02,0.44,1.23,26.12,5.9,5.8,0,5.8,4,88.5,7.17,-1.311,-0.925,,,
5/28/2015,16:04:10,0,LTK_052815_092159,0,5.7,0,8.7,-97.9,118.7,118.7,0.8,3.21,0.52,1.45,26.128,6,5.8,0,5.8,4,88.6,7.17,-1.311,-0.925,,,
5/28/2015,16:04:12,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.7,118.7,0.77,3.09,0.53,1.48,26.135,5.9,5.8,0,5.8,4,88.6,7.17,-1.311,-0.925,,,
5/28/2015,16:04:14,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.7,118.7,0.77,3.06,0.59,1.64,26.142,5.9,5.8,0,5.8,4,88.6,7.17,-1.311,-0.924,,,
5/28/2015,16:04:16,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.8,118.8,0.76,3.04,0.53,1.49,26.148,5.9,5.8,0,5.8,4,88.7,7.17,-1.311,-0.925,,,
5/28/2015,16:04:18,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.8,118.8,0.74,2.95,0.52,1.45,26.157,5.9,5.8,0,5.8,4,88.6,7.17,-1.3,-0.917,,,
5/28/2015,16:04:20,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.8,118.8,0.79,3.16,0.53,1.49,26.165,5.9,5.8,0,5.8,4,88.7,7.17,-1.297,-0.915,,,
5/28/2015,16:04:22,0,LTK_052815_092159,0,5.7,0,8.7,-97.8,118.8,118.8,0.76,3.03,0.58,1.64,26.171,5.9,5.8,0,5.8,4,88.7,7.18,-1.302,-0.918,,,
5/28/2015,16:04:24,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,118.9,118.9,0.75,2.98,0.63,1.77,26.179,5.9,5.8,0,5.8,4,88.7,7.18,-1.302,-0.918,,,
5/28/2015,16:04:26,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,118.9,118.9,0.79,3.16,0.58,1.62,26.186,5.9,5.8,0,5.8,4,88.7,7.17,-1.301,-0.918,,,
5/28/2015,16:04:28,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,118.9,118.9,0.77,3.09,0.59,1.66,26.193,6,5.8,0,5.8,4,88.7,7.17,-1.301,-0.918,,,
5/28/2015,16:04:30,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,118.9,118.9,0.76,3.02,0.62,1.73,26.2,5.9,5.8,0,5.8,4,88.8,7.18,-1.301,-0.918,,,
5/28/2015,16:04:32,0,LTK_052815_092159,0,5.7,0,8.7,-97.7,118.9,118.9,0.78,3.13,0.54,1.52,26.207,5.9,5.8,0,5.8,4,88.8,7.18,-1.3,-0.917,,,
5/28/2015,16:04:34,0,LTK_052815_092159,0,5.7,0,8.7,-97.6,118.9,118.9,0.78,3.13,0.63,1.76,26.215,5.9,5.8,0,5.8,4,88.8,7.17,-1.299,-0.917,,,
5/28/2015,16:04:36,0,LTK_052815_092159,0,5.7,0,8.69,-97.6,118.9,118.9,0.81,3.22,0.61,1.72,26.222,5.9,5.8,0,5.8,4,88.8,7.18,-1.299,-0.916,,,
5/28/2015,16:04:38,0,LTK_052815_092159,0,5.7,0,8.69,-97.6,118.9,118.9,0.78,3.13,0.53,1.47,26.229,5.9,5.8,0,5.8,4,88.8,7.17,-1.3,-0.917,,,
5/28/2015,16:04:40,0,LTK_052815_092159,0,5.7,0,8.69,-97.6,119,119,0.81,3.23,0.52,1.45,26.236,5.9,5.8,0,5.8,4,88.8,7.17,-1.299,-0.916,,,
5/28/2015,16:04:42,0,LTK_052815_092159,0,5.7,0,8.69,-97.6,119,119,0.83,3.32,0.6,1.69,26.242,5.9,5.8,0,5.8,4,88.8,7.17,-1.298,-0.916,,,
5/28/2015,16:04:44,0,LTK_052815_092159,0,5.7,0,8.69,-97.5,119,119,0.8,3.21,0.57,1.59,26.249,5.9,5.8,0,5.8,4,88.8,7.17,-1.298,-0.916,,,
5/28/2015,16:04:46,0,LTK_052815_092159,0,5.7,0,8.69,-97.5,119,119,0.8,3.22,0.55,1.54,26.257,5.9,5.8,0,5.8,4,88.8,7.17,-1.299,-0.916,,,
5/28/2015,16:04:48,0,LTK_052815_092159,0,5.7,0,8.69,-97.5,119,119,0.77,3.07,0.59,1.64,26.264,5.9,5.8,0,5.8,4,88.8,7.17,-1.297,-0.915,,,
5/28/2015,16:04:50,0,LTK_052815_092159,0,5.7,0,8.69,-97.5,119,119,0.82,3.28,0.58,1.63,26.272,5.9,5.8,0,5.8,4,88.8,7.17,-1.297,-0.915,,,
5/28/2015,16:04:52,0,LTK_052815_092159,0,5.7,0,8.69,-97.4,119,119,0.84,3.36,0.48,1.35,26.279,5.9,5.8,0,5.8,4,88.8,7.17,-1.296,-0.914,,,
5/28/2015,16:04:54,0,LTK_052815_092159,0,5.7,0,8.69,-97.4,119,119,0.79,3.17,0.6,1.69,26.286,5.9,5.8,0,5.8,4,88.8,7.17,-1.296,-0.914,,,
5/28/2015,16:04:56,0,LTK_052815_092159,0,5.7,0,8.69,-97.4,119,119,0.77,3.06,0.61,1.7,26.294,5.9,5.8,0,5.7,4,88.8,7.17,-1.297,-0.915,,,
5/28/2015,16:04:58,0,LTK_052815_092159,0,5.7,0,8.69,-97.4,119,119,0.82,3.3,0.62,1.73,26.301,5.9,5.8,0,5.7,4,88.8,7.17,-1.295,-0.914,,,
5/28/2015,16:05:00,0,LTK_052815_092159,0,5.7,0,8.69,-97.3,119,119,0.82,3.27,0.78,2.18,26.308,5.9,5.8,0,5.7,4,88.9,7.17,-1.295,-0.914,,,
5/28/2015,16:05:02,0,LTK_052815_092159,0,5.7,0,8.69,-97.3,119.1,119.1,0.73,2.94,0.56,1.56,26.317,5.9,5.8,0,5.8,4,88.9,7.17,-1.295,-0.913,,,
5/28/2015,16:05:04,0,LTK_052815_092159,0,5.7,0,8.69,-97.3,119.1,119.1,0.8,3.21,0.59,1.67,26.324,5.9,5.8,0,5.8,4,88.9,7.17,-1.294,-0.913,,,
5/28/2015,16:05:06,0,LTK_052815_092159,0,5.7,0,8.69,-97.3,119.1,119.1,0.82,3.27,0.69,1.92,26.33,5.9,5.8,0,5.7,4,88.9,7.17,-1.293,-0.912,,,
